nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-30 12:52","한라담(중구 무교동 45)","종로BRT 점검관련 간담회 개최","평가담당관, 평가4팀장 외 4",카드,108000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-29 13:01","메드포갈릭(종로구 종로3길 17)","서울하수도과학관 평가관련 간담회 개최","평가담당관, 지속가능평가팀장 외 3명",카드,112400
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-28 21:27","만복림(중구 무교로 17-17)","마스터플랜 후속조치 관련 간담회 개최","평가담당관, 평가총괄팀장 외 3명",카드,109000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-27 18:48","동원참치(중구 세종대로22길 16)","제3차 대중교통계획 지속가능성 평가관련 간담회 개최","지속가능평가팀장 외 5명",카드,160000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-27 12:22","충무집(중구 다동140)","서울혁신파크 1단계 준공예정시설 점검관련 간담회 개최","평가담당관, 평가총괄팀장 외 4명",카드,80000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-22 13:23","탐앤탐스(중구 청계천로 14)","직원 격려 음료 구매","평가담당관, 지속가능평가팀장 외 2명",카드,22000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-16 21:37","나무가있는집(종로구 신문로2가 1-241)","정부합동평가 실적제고 관련 간담회 개최","평가담당관, 평가총괄팀장 외 8명",카드,282000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-16 12:47","동해일식(중구 무교동 19)","창의어린이놀이터 재조성 사업 점검관련 간담회 개최","평가담당관, 평가2팀장 외 1명",카드,56000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-15 12:49","켈리스코사보텐(중구 세종대로 136)","BSC 핵심사업 추진현황 점검관련 간담회 개최","평가담당관, 평가총괄팀장 외 4명",카드,84000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-14 13:43","롯데백화점(중구 소공동 1번지)","직원격려 다과 구매","평가담당관 31명",카드,54000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-13 12:55","남포면옥(중구 다동125)","민선6기 주요사업 점검관련 간담회 개최","평가담당관, 평가총괄팀장외 6명",카드,158000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-10 14:29","무교YG빠리바게트(중구 다동 155)","직원이용 다과 구매","평가담당관 31명",카드,54000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-10 13:23","문상호속초코다리냉면(경기도 구리시 금강로 29)","경춘선 폐선부지 공원 추진현황점검 관련 간담회 개최","평가담당관, 공원조성과 이동률 주무관 외 3명",카드,69000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-09 12:38","구이구이(중구 을지로1가)","한강함상공원 점검관련 간담회 개최","평가담당관, 평가1팀장외 4명",카드,86000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-07 21:34","한성(중구 서소문동 53-1)","18년 정부합동평가 실적제고를 위한 간담회 개최","평가담당관, 평가3팀장외 8명",카드,282000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-06 20:40","왕비집시청점(중구 무교로 19)","마스터플랜 후속조치 관련 간담회 개최","평가총괄팀장 외 4명",카드,94000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-02 12:15","죽이야기(중구 소공동87-1)","정부합동평가 관련 간담회 개최","평가담당관, 평가3팀장 외 5명",카드,90000
14038792,"2017년 11월 서울시본청_기획조정실_정책기획관_평가담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/14038792,서울시본청,기획조정실,정책기획관,,,2017,11,,,,평가담당관,"2017-11-01 12:08","뽕남(마포구 포은로8길 17)","한강함상공원 점검관련 간담회 개최","평가담당관, 평가1팀장 외 1명",카드,25000
