nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
12187605,"구의아리수정수센터 정수과 2017년 5월 업무추진비 사용 내역",http://opengov.seoul.go.kr/public/12187605,사업소,상수도사업본부,구의아리수정수센터,정수과,,2017,5,,,,"구의아리수정수센터 정수과","2017-05-29 14:45","하이웨이마트 (광진구 광나루로 516)","부서운영 물품구입","정수과장 외 36명",카드,58760
12187605,"구의아리수정수센터 정수과 2017년 5월 업무추진비 사용 내역",http://opengov.seoul.go.kr/public/12187605,사업소,상수도사업본부,구의아리수정수센터,정수과,,2017,5,,,,"구의아리수정수센터 정수과","2017-05-08 19:16","바르미샤브 (광진구 아차산로 471)","부서운영 업무 간담회 실시","정수과장 외 8명",카드,119600
12187605,"구의아리수정수센터 정수과 2017년 5월 업무추진비 사용 내역",http://opengov.seoul.go.kr/public/12187605,사업소,상수도사업본부,구의아리수정수센터,정수과,,2017,5,,,,"구의아리수정수센터 정수과","2017-05-02 19:45","빛나는바다 (광진구 천호대로 682)","부서운영 업무 간담회 실시","정수과장 외 14명",카드,195000
12217808,"5월 업무추진비 내역",http://opengov.seoul.go.kr/public/12217808,서울시본청,서울혁신기획관,청년정책담당관,,,2017,5,,,,사회혁신기획관청년정책담당관,"2017-05-25 15:01","아리스타커피 (중구남대문로)",현안업무격려직원간담회비지급,"청년정책담당관 등 14명",카드,100000
12217808,"5월 업무추진비 내역",http://opengov.seoul.go.kr/public/12217808,서울시본청,서울혁신기획관,청년정책담당관,,,2017,5,,,,사회혁신기획관청년정책담당관,"2017-05-26 12:16","무교소호정 (중구태평로1가)",청년혁신일자리사업관련간담회비지급,"청년정책담당관 등 5명",카드,50000
12217808,"5월 업무추진비 내역",http://opengov.seoul.go.kr/public/12217808,서울시본청,서울혁신기획관,청년정책담당관,,,2017,5,,,,사회혁신기획관청년정책담당관,"2017-05-24 19:08","신의주찹쌀순대 (중구다동50)",청년프로젝트사업심사관련관계자감담회비지급,"청년정책담당관 등 4명",카드,49000
12217808,"5월 업무추진비 내역",http://opengov.seoul.go.kr/public/12217808,서울시본청,서울혁신기획관,청년정책담당관,,,2017,5,,,,사회혁신기획관청년정책담당관,"2017-05-24 15:04","스몰하우스빅도어비스트로 (중구남대문로9길)",청년청운영관련관계자간담회비지급,"청년정책담당관 등 10명",카드,56300
12217808,"5월 업무추진비 내역",http://opengov.seoul.go.kr/public/12217808,서울시본청,서울혁신기획관,청년정책담당관,,,2017,5,,,,사회혁신기획관청년정책담당관,"2017-05-22 12:13","지미 (은평구불광동)",시간선택제임기제채용관련관계자간담회비지급,"청년정책담당관 등 6명",카드,107000
12217808,"5월 업무추진비 내역",http://opengov.seoul.go.kr/public/12217808,서울시본청,서울혁신기획관,청년정책담당관,,,2017,5,,,,사회혁신기획관청년정책담당관,"2017-05-19 19:10","곰국시집 (중구무교동12-1)",청년프로젝트사업관련간담회비지급,"청년정책담당관 등 3명",카드,51000
12217808,"5월 업무추진비 내역",http://opengov.seoul.go.kr/public/12217808,서울시본청,서울혁신기획관,청년정책담당관,,,2017,5,,,,사회혁신기획관청년정책담당관,"2017-05-18 18:56","오복미역 (중구남대문로9길)",청년정책서울시홈페이지활용방안검토간담회비지급,"청년정책담당관 등 3명",카드,48000
12217808,"5월 업무추진비 내역",http://opengov.seoul.go.kr/public/12217808,서울시본청,서울혁신기획관,청년정책담당관,,,2017,5,,,,사회혁신기획관청년정책담당관,"2017-05-12 19:10","김삼보 (중구남대문로1길)",추경예산사업검토관련간담회비지급,"청년정책담당관 등 3명",카드,22000
12217808,"5월 업무추진비 내역",http://opengov.seoul.go.kr/public/12217808,서울시본청,서울혁신기획관,청년정책담당관,,,2017,5,,,,사회혁신기획관청년정책담당관,"2017-05-12 12:13","무교소호정 (중구태평로1가)",청년정책관련정부제안사업검토간담회비지급,"청년정책담당관 등 3명",카드,50000
12217808,"5월 업무추진비 내역",http://opengov.seoul.go.kr/public/12217808,서울시본청,서울혁신기획관,청년정책담당관,,,2017,5,,,,사회혁신기획관청년정책담당관,"2017-05-10 16:01","퀴즈노스 (중구남대문로9길)",18주민참여예산적격여부관련간담회비지급,"청년정책담당관 등 15명",카드,86000
12217808,"5월 업무추진비 내역",http://opengov.seoul.go.kr/public/12217808,서울시본청,서울혁신기획관,청년정책담당관,,,2017,5,,,,사회혁신기획관청년정책담당관,"2017-05-10 15:56","공차 (중구을지로1길)",18주민참여예산사업적격여부관련간담회비지급,"청년정책담당관 등 15명",카드,72000
12217808,"5월 업무추진비 내역",http://opengov.seoul.go.kr/public/12217808,서울시본청,서울혁신기획관,청년정책담당관,,,2017,5,,,,사회혁신기획관청년정책담당관,"2017-05-02 15:02","공차 (중구을지로1길)",뉴딜일자리청년부채운영매니저선정관련간담회비지급,"청년정책담당관 등 6명",카드,49000
12217808,"5월 업무추진비 내역",http://opengov.seoul.go.kr/public/12217808,서울시본청,서울혁신기획관,청년정책담당관,,,2017,5,,,,사회혁신기획관청년정책담당관,"2017-05-01 12:34","진미서산게장 (마포구마포대로)",무중력지대신규부지현장검토관계자간담회비지급,"청년정책담당관 등14명",카드,273000
12203912,"2017년 5월 소방학교 및 교육지원과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/12203912,소방재난본부(소방서),소방학교,교육지원과,,,2017,5,,,,소방학교,"2017-05-30 12:13","삼미옥 (서초구 퇴계로)","미래소방의 역할 및 조직인력 논의 간담회","학교장 외 7명",카드,186000
12203912,"2017년 5월 소방학교 및 교육지원과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/12203912,소방재난본부(소방서),소방학교,교육지원과,,,2017,5,,,,소방학교,"2017-05-23 12:27","경복궁 (도봉구 도봉로)","구조구급교육의 성과 검토 및 애로사항 청취 등 직원 격려 간담회","학교장 외 11명",카드,192000
12203912,"2017년 5월 소방학교 및 교육지원과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/12203912,소방재난본부(소방서),소방학교,교육지원과,,,2017,5,,,,소방학교,"2017-05-16 12:18","마음은 콩밭에 (서초구 서초대로)","2017년 소방공무원 신규채용시험 업무추진 격려 간담회 ","학교장 외 7명",카드,200000
12203912,"2017년 5월 소방학교 및 교육지원과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/12203912,소방재난본부(소방서),소방학교,교육지원과,,,2017,5,,,,"소방학교 ","2017-05-11 15:49","우리마트 (서초구 반포대로)","5월 소방학교장 부속실 운영에 필요한 물품 구매",학교장,카드,99800
12203912,"2017년 5월 소방학교 및 교육지원과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/12203912,소방재난본부(소방서),소방학교,교육지원과,,,2017,5,,,,"소방학교 ","2017-05-11 12:13","해우리 (서초구 서초중앙로)","재난시 드론운용의 효율성 향상을 위한 논의 간담회","한정희 외 4명",카드,96000
12203912,"2017년 5월 소방학교 및 교육지원과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/12203912,소방재난본부(소방서),소방학교,교육지원과,,,2017,5,,,,"소방학교 ","2017-05-02 18:39","한소반 (서초구 청계산로 )","소방공무원 교육훈련 경연대회 성과 토의 간담회","학교장 외 8명",카드,257000
12233249,"2017년 5월 관광사업과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/12233249,서울시본청,관광체육국,관광사업과,,,2017,5,,,,관광사업과,"2017-05-30 21:50","충정각 (서대문구 충정로3가 360-22)","서울관광 계간지 발간 검토","관광마케팅팀장, 관광정보팀장 등 7명",카드,175000
12233249,"2017년 5월 관광사업과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/12233249,서울시본청,관광체육국,관광사업과,,,2017,5,,,,관광사업과,"2017-05-25 19:23",,"말레이시아 현지 관광마케팅 추진","관광사업과장 등 4명",카드,46149
12233249,"2017년 5월 관광사업과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/12233249,서울시본청,관광체육국,관광사업과,,,2017,5,,,,관광사업과,"2017-05-29 12:47","창고43시청점 (중구 서소문로 120, 박현종)","동남아순방 결과보고서 작성","관광사업과장 등 6명",카드,72000
12233249,"2017년 5월 관광사업과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/12233249,서울시본청,관광체육국,관광사업과,,,2017,5,,,,관광사업과,"2017-05-23 12:54","서울화반 (중구 남대문로5가 281, 김병태)","한국통역안내사 교육 업무협의","관광안내서비스팀장 등 6명",카드,90000
12233249,"2017년 5월 관광사업과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/12233249,서울시본청,관광체육국,관광사업과,,,2017,5,,,,관광사업과,"2017-05-19 12:18","한육감광화문점 (종로구 종로3길 17, 이준수)","서울 거주 무슬림 대상 추천 음식점 설문조사 실시","관광사업과장 등 4명",카드,60000
12233249,"2017년 5월 관광사업과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/12233249,서울시본청,관광체육국,관광사업과,,,2017,5,,,,관광사업과,"2017-05-17 13:32","뚝심시청점 (중구 순화동 216, 이동진)","서울명예쉐프위촉식 및 해외매체 기자회견 추진","관광사업과장 등 2명",카드,26000
12233249,"2017년 5월 관광사업과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/12233249,서울시본청,관광체육국,관광사업과,,,2017,5,,,,관광사업과,"2017-05-16 12:41","월향 (중구 세종대로21길 30, 이여영)","글로벌 서울 메이트 ‘서울로 7017’ 홍보 미션 추진","관광사업과장 등 7명",카드,85000
12233249,"2017년 5월 관광사업과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/12233249,서울시본청,관광체육국,관광사업과,,,2017,5,,,,관광사업과,"2017-05-12 12:38","구이구이 (중구 을지로1가 6)","서울로7017 현장 방문","관광사업과장 등 3명",카드,28000
12233249,"2017년 5월 관광사업과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/12233249,서울시본청,관광체육국,관광사업과,,,2017,5,,,,관광사업과,"2017-05-11 12:46","키친메시야 (종로구 새문안로3길 30)","해외수학여행 유치 ","관광사업과장 등 3명",카드,28000
12233249,"2017년 5월 관광사업과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/12233249,서울시본청,관광체육국,관광사업과,,,2017,5,,,,관광사업과,"2017-05-02 12:18","송옥 (중구 남대문로4가 17-40)","동남아 순방 시 트래블마트 개최","관광사업과장 등 7명",카드,49000
12202842,"물순환안전국난지물재생센터운영과 업무추진비 5월중 사용내역 공개",http://opengov.seoul.go.kr/public/12202842,사업소,물재생센터,난지물재생센터,운영과,,2017,5,,,,"난지물재생센터 운영과","2017-05-19 14:45","다농마트(마포구 월드컵로235)","운영과 직원들의 탕비 및 회의시 필요한 다과류 구입",과장외64명,카드,418400
