nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
17925005,"2017년 10월 사업소_서울역사박물관_학예연구부_보존과학과 업무추진비 내역",http://opengov.seoul.go.kr/public/17925005,사업소,서울역사박물관,학예연구부,보존과학과,,2017,10,,,"현업-우수부서 격려 등",서울역사박물관보존과학과,"2017-10-13 16:08","홈플러스광화문점 종로구 새문안로91","부서운영에 필요한 물품(커피 및 음료수등) 구입","보존과학과장 등  8명",카드,250000
13895072,"2017년 10월 서울시본청_관광체육국_체육정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/13895072,서울시본청,관광체육국,체육정책과,,,2017,10,,,,"관광체육국 체육정책과","2017-10-31 18:50","무교동낙지 (중구 태평로2가 366-1)","체육정책과 팀장급 직원 격려","체육정책과장 등 4명",카드,37000
13895072,"2017년 10월 서울시본청_관광체육국_체육정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/13895072,서울시본청,관광체육국,체육정책과,,,2017,10,,,,"관광체육국 체육정책과","2017-10-31 12:20","청송옥 (중구 서소문동 52-1)","평창올림픽 성화봉송 준비관련 간담회","체육정책과장 등 4명",카드,40000
13895072,"2017년 10월 서울시본청_관광체육국_체육정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/13895072,서울시본청,관광체육국,체육정책과,,,2017,10,,,,"관광체육국 체육정책과","2017-10-30 12:48","더플랙 MBC잠실점 (송파구 백제고분로9길 10)","제100회 전국체전 개최경기장 현장시찰 및 업무협의","체육정책과장 등 3명",카드,24000
13895072,"2017년 10월 서울시본청_관광체육국_체육정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/13895072,서울시본청,관광체육국,체육정책과,,,2017,10,,,,"관광체육국 체육정책과","2017-10-27 20:07","스패뉴 (중구 세종대로 89)","체육정책과 현안업무 추진직원 격려","체육정책팀장 등 4명",카드,61300
13895072,"2017년 10월 서울시본청_관광체육국_체육정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/13895072,서울시본청,관광체육국,체육정책과,,,2017,10,,,,"관광체육국 체육정책과","2017-10-27 20:33","다한우 (중구 남대문로1길 51)","장애인생활체육대회 개최관련 업무협의","체육정책과장 등 6명",카드,102200
13895072,"2017년 10월 서울시본청_관광체육국_체육정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/13895072,서울시본청,관광체육국,체육정책과,,,2017,10,,,,"관광체육국 체육정책과","2017-10-26 20:44","복성각 (중구 덕수궁길 7)","전국체전 개회식 참여 및 행사 등 준비직원 격려","체육정책과장 등 6명",카드,100000
13895072,"2017년 10월 서울시본청_관광체육국_체육정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/13895072,서울시본청,관광체육국,체육정책과,,,2017,10,,,,"관광체육국 체육정책과","2017-10-20 20:32","전주집 (중구 세종대로14길 27-2)","전국체전 예산편성관련 간담회","체육정책팀장 등 8명",카드,220000
13895072,"2017년 10월 서울시본청_관광체육국_체육정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/13895072,서울시본청,관광체육국,체육정책과,,,2017,10,,,,"관광체육국 체육정책과","2017-10-20 12:20","어미가 (중구 서소문동 26)","전국체전 개회식 후 행사준비관련 업무협의","체육정책과장 등 7명",카드,84000
13895072,"2017년 10월 서울시본청_관광체육국_체육정책과 업무추진비 내역",http://opengov.seoul.go.kr/public/13895072,서울시본청,관광체육국,체육정책과,,,2017,10,,,,"관광체육국 체육정책과","2017-10-19 14:33","다락 (중구 덕수궁길 15)","진관동 체육시설 타당성용역 최종보고회 다과비용","체육정책과장 등 6명",카드,23000
