nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
11538711,"2017.3월분 업무추진비 지출내역",http://opengov.seoul.go.kr/public/11538711,사업소,서울역사박물관,학예연구부,유물관리과,,2017,3,250000,250000,"현업-우수부서 격려 등","서울역사박물관 유물관리과","2017-03-22 00:00","서울시청 연금매점","부서운영에 필요한 물품구입",9,카드,74710
11538711,"2017.3월분 업무추진비 지출내역",http://opengov.seoul.go.kr/public/11538711,사업소,서울역사박물관,학예연구부,유물관리과,,2017,3,250000,250000,"현업-우수부서 격려 등","서울역사박물관 유물관리과","2017-03-17 00:00","홈플러스 광화문","부서운영에 필요한 물품구입",9,카드,175290
11633721,"2017년 3월 생활환경과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/11633721,서울시본청,기후환경본부,생활환경과,,,2017,3,,,,생활환경과,"2017-03-24 20:33","명동함흥면옥(중구 명동2 26-1)","도로물청소 전용 수전확보 위한 간담회","생활환경과장 외 4인",카드,53000
11633721,"2017년 3월 생활환경과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/11633721,서울시본청,기후환경본부,생활환경과,,,2017,3,,,,생활환경과,"2017-03-22 16:01","고릴라김밥(중구 서소문로134)","부서운영 직원격려 간식비 지급","생활환경과장 외 20인",카드,40000
11633721,"2017년 3월 생활환경과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/11633721,서울시본청,기후환경본부,생활환경과,,,2017,3,,,,생활환경과,"2017-03-17 13:05","시골집(은평구 연서로 34길 14-1)","악취방지시설 모니터링 감담회","생활환경과장 외 3인",카드,63000
11633721,"2017년 3월 생활환경과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/11633721,서울시본청,기후환경본부,생활환경과,,,2017,3,,,,생활환경과,"2017-03-15 20:29","산동교자(중구 명동2 105)","특별 도로분진 청소의날 운영 간담회","생활환경과장 외 4인",카드,54500
11633721,"2017년 3월 생활환경과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/11633721,서울시본청,기후환경본부,생활환경과,,,2017,3,,,,생활환경과,"2017-03-14 12:00","더제이케이키친박스(중구 서소문동)","부서운영 여직원 격려 간담회","생활환경과장 외 5인",카드,114300
11633721,"2017년 3월 생활환경과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/11633721,서울시본청,기후환경본부,생활환경과,,,2017,3,,,,생활환경과,"2017-03-13 20:44","계단집(종로구 자하문로1 18)","주말도심집회 청소대책근무자 격려간담회","환경에너지기획관 외 22인",카드,342000
11633721,"2017년 3월 생활환경과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/11633721,서울시본청,기후환경본부,생활환경과,,,2017,3,,,,생활환경과,"2017-03-10 20:41","제일제면소(종로구 광화문)","음식물쓰레기 감량 홍보관련 간담회","생활환경과장 외 3인",카드,64000
11633721,"2017년 3월 생활환경과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/11633721,서울시본청,기후환경본부,생활환경과,,,2017,3,,,,생활환경과,"2017-03-10 12:17","서울삼계탕(중구 태평로2 58)","생활불편민원해결사 면접심사 간담회","생활환경팀장 외 7인",카드,112000
11633721,"2017년 3월 생활환경과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/11633721,서울시본청,기후환경본부,생활환경과,,,2017,3,,,,생활환경과,"2017-03-09 19:34","대성갈비(중구 태평로2 58)","차량정비센터직원 격려 간담회","생활환경과장 외 49인",카드,300000
11633721,"2017년 3월 생활환경과 업무추진비 집행내역",http://opengov.seoul.go.kr/public/11633721,서울시본청,기후환경본부,생활환경과,,,2017,3,,,,생활환경과,"2017-02-28 20:41","갓텐스시(중구 명동3길 12)","도로 청소 강화 간담회","생활환경과장 외 3인",카드,73000
11633736,"2017년 3월 기후변화대응과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/11633736,서울시본청,기후환경본부,기후변화대응과,,,2017,3,,,,"기후환경본부 기후변화대응과","2017-03-31 12:27","완산골명가(중구 서소문로)","탄소중립프로그램 실적관리 간담회 비용지급","기후변화대응과장 외 3명",카드,36000
11633736,"2017년 3월 기후변화대응과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/11633736,서울시본청,기후환경본부,기후변화대응과,,,2017,3,,,,"기후환경본부 기후변화대응과","2017-03-27 09:02","카페예(구로구 구로동)","부서 커피원두 구입비 지급","기후변화대응과 전직원",카드,53600
11633736,"2017년 3월 기후변화대응과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/11633736,서울시본청,기후환경본부,기후변화대응과,,,2017,3,,,,"기후환경본부 기후변화대응과","2017-03-22 21:40","동원브이아(중구 세종대로)","승용차마일리지제 준비 간담회 비용 지급","기후변화대응과장 외 12명",카드,240000
11633736,"2017년 3월 기후변화대응과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/11633736,서울시본청,기후환경본부,기후변화대응과,,,2017,3,,,,"기후환경본부 기후변화대응과","2017-03-21 19:34","대복(중구 세종대로)","대기질개선 국제포럼 준비 간담회 비용 지급","기후변화대응과장 외 8명",카드,83000
11633736,"2017년 3월 기후변화대응과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/11633736,서울시본청,기후환경본부,기후변화대응과,,,2017,3,,,,"기후환경본부 기후변화대응과","2017-03-21 12:27","청송옥( 중구 서소문로)","에코마일리지 홍보방안 마련 간담회 비용 지급","기후변화대응과장 외 5명",카드,54000
11633736,"2017년 3월 기후변화대응과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/11633736,서울시본청,기후환경본부,기후변화대응과,,,2017,3,,,,"기후환경본부 기후변화대응과","2017-03-17 20:22","（주）만점족( 중구 서소문로)","기후변화 학습추진 간담회 비용 지급","기후변화대응과장 외 3명",카드,51000
11633736,"2017년 3월 기후변화대응과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/11633736,서울시본청,기후환경본부,기후변화대응과,,,2017,3,,,,"기후환경본부 기후변화대응과","2017-03-17 12:14","예향(중구 서소문로)","배출권거래제 추진 간담회 비용지급","기후변화대응과장 외 2명",카드,19000
11633736,"2017년 3월 기후변화대응과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/11633736,서울시본청,기후환경본부,기후변화대응과,,,2017,3,,,,"기후환경본부 기후변화대응과","2017-03-16 12:47","신호북창동점(중구 세종대로)","자동차 라벨링 발표준비 간담회 비용지급","기후변화대응과장 외 4명",카드,66000
11633736,"2017년 3월 기후변화대응과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/11633736,서울시본청,기후환경본부,기후변화대응과,,,2017,3,,,,"기후환경본부 기후변화대응과","2017-03-10 12:45","한가람(중구 을지로)","기후변화학습 홍보관련 간담회 비용지급","기후변화대응과장 외 9명",카드,138000
11633736,"2017년 3월 기후변화대응과 업무추진비 집행 내역",http://opengov.seoul.go.kr/public/11633736,서울시본청,기후환경본부,기후변화대응과,,,2017,3,,,,"기후환경본부 기후변화대응과","2017-03-10 09:37","인터파크(성남시 분당구 삼평동)","부서 직원격려 커피 구입비 지급","기후변화대응과 전직원",카드,39660
