nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-04-20 13:48","해피머니아이앤씨 (성남시 분당구)","1~4월 생일 격려품구입비 지급(문화상품권)","김록원외 17명 (정원가산)",카드,155720
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-04-19 13:49","해피머니아이앤씨 (성남시 분당구)","1~3월 생일 격려품구입비 지급(문화상품권)","김록원외 16명 (부서운영)",카드,155720
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-04-11 20:14","돈수백,오징어풍경(중구 무교로)","현안업무 추진 관련 매식비 지급 ","건축기획과장외 7명",카드,108000
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-03-10 12:28",서울시청매점,"부서운영 및 내방민원 접대용 다과비 지급","건축기획과장외 40명",카드,214280
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-04-04 12:19","원주추어탕 (중구 무교로)","부서 현안업무 추진 관련 매식비 지급 ","건축기획과장외 6명",카드,75000
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-03-24 12:35","쥬씨                                                                                                                                                                                                                                                   (중구 다동길)","부서 현안업무 추진 관련 다과비 지급 ","건축기획과장외 3명",카드,5500
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-03-20 12:24","쥬씨                                                                                                                                                                                                                                                   (중구 다동길)","부서 현안업무 추진 관련 다과비 지급 ","건축기획과장외 5명",카드,7500
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-03-16 12:29","한가람                                                                                                                                                                                                                                                  (중구 을지로1가)","UIA2017 서울대-비엔날레 연계방안 회의 및 감담회비지급","건축기획과장외 6명",카드,75000
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-03-10 21:52","오징어풍경 (중구 다동길 5)","부서 현안업무 추진 관련 매식비 지급 비용 지급","건축기획과장외 6명",카드,99000
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-03-15 12:24","쥬씨                                                                                                                                                                                                                                                   (중구 다동길)","부서 현안업무 추진 관련 다과비 지급 ","건축기획과장외 4명",카드,8000
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-03-03 12:53","참숯골       (중구 무교로 16)","건축물 공공디자인 향상방안 간담회비 지급","건축기획과장외 5명",카드,58000
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-02-27 20:05","뚜리삼(제주흑돈) (중구 청계천로 8) 오징어풍경      (중구 다동길 5)","건축물 준공 등 현안업무처리 담당 직원 매식비 지급","건축기획과장외 14명",카드,302000
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-02-20 12:26","제주본가(무교점) (중구 을지로1길) ","부서 현안업무 추진 관련 매식비 지급 ","건축기획과장외 3명",카드,33000
12747660,"2017년 4월 서울시본청_주택건축국_건축기획과 업무추진비 내역",http://opengov.seoul.go.kr/public/12747660,서울시본청,주택건축국,건축기획과,,,2017,4,,,,"주택건축국 건축기획과","2017-02-17 12:48","참숯골       (중구 무교로 16)","부서 현안업무 추진 관련 매식비 지급 ","건축기획과장외 4명",카드,75000
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-28 12:46","남강불고기 (서울 영등포구 여의대방로)","신규직원과의 소통 간담회 비용 지급","전영석소장님외 9명",카드,260000
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-24 15:51","（주）해피머니아이엔 (경기 성남시 분당구 판교로 253)","3~4월 생일자 문화상품권 지급","생일자 34명",카드,622880
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-20 17:42","홈플러스（주）　익스 (서울 영등포구 여의대방로 65)"," 본부장배 배드민턴대회 참가 격려물품 구매","배드민턴선수 정풍현외 10명",카드,95810
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-19 19:31","투툼한고깃집 (서울 영등포구 여의대방로 81-1)","아리수품질관리제 관련 홍보방안 검토회 참석자 간담회 비용 지급","전영석 소장님외 12명",카드,250000
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-18 09:11","지수마트 (서울 영등포구 여의대방로13길 6)","부속실 민원 접대용 다과 구매 경비 지급","행정지원과  전직원",카드,97600
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-14 12:41","남초밥집 (동작구 여의대방로)","민원처리팀 민원전화 응대율 향상 관련 간담회 비용 지급","전영석 소장님외 10명",카드,240000
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-12 00:00",,"소속상근직원 경조사비 지급",남부수도사업소장,현금,50000
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-12 00:00",,"소속상근직원 경조사비 지급",남부수도사업소장,현금,50000
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-10 12:19","농가생삼겹살 (서울 영등포구 여의대방로13길 6)","인력진단 실사 관련 검토회 참석자 간담회 경비 지급","전영석 소장님외 10명",카드,144000
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-07 11:34","지수마트 (서울 영등포구 여의대방로13길 6)","부속실 민원 접대용 다과 구매 경비 지급","행정지원과  전직원",카드,96800
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-03 19:06","파리바게뜨　신길돈보 (서울 영등포구 여의대방로 55)","부속실 민원 접대용 다과 구매 경비 지급","행정지원과  전직원",카드,111000
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-20 16:06","엠엠피아이㈜ (송파구 중대로)","부서 커피 구매","행정지원과  전직원",카드,271510
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-19 12:06","조가네 (동작구 여의대방로10길)","신규직원 소통간담회","최덕기 주무관 외 4명",카드,40000
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-07 15:06","배스킨라빈스 (동작구 여의대방로)","사계절 기획홍보 추진직원 격려를 위한 다과구매","정풍년 주무관 외 11명",카드,34500
11986477,"2017년도 4월 남부수도사업소 행정지원과 업무추진비 집행 내역 ",http://opengov.seoul.go.kr/public/11986477,사업소,상수도사업본부,남부수도사업소,행정지원과,,2017,4,,,,"남부수도사업소 행정지원과","2017-04-03 19:14","남초밥집 (동작구 여의대방로)","홍보업무 추진 관련 소통간담회 실시","행정지원과장 외 10명",카드,125000
