nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
14746525,"2018년 2월 사업소_상수도사업본부_서부수도사업소_현장민원과 업무추진비 내역",http://opengov.seoul.go.kr/public/14746525,사업소,상수도사업본부,서부수도사업소,현장민원과,,2018,2,,,,"서부수도사업소 현장민원과","2018-02-27 16:26","풍미(서대문구 홍제동 19-27)","아리수토탈서비스업무 관련 현안업무 간담회",현장민원과장외7명,카드,87000
14746525,"2018년 2월 사업소_상수도사업본부_서부수도사업소_현장민원과 업무추진비 내역",http://opengov.seoul.go.kr/public/14746525,사업소,상수도사업본부,서부수도사업소,현장민원과,,2018,2,,,,"서부수도사업소 현장민원과","2018-02-27 16:02","현대마트(서대문구 홍제동459)","방문객 및 과필요 물품 구매","방문객 및 전직원",카드,186000
14746525,"2018년 2월 사업소_상수도사업본부_서부수도사업소_현장민원과 업무추진비 내역",http://opengov.seoul.go.kr/public/14746525,사업소,상수도사업본부,서부수도사업소,현장민원과,,2018,2,,,,"서부수도사업소 현장민원과","2018-02-07 12:26","황금호수오리농장(은평구 응암동 89-43)","동절기 동파대책 관련 현안업무 간담회","소장 외5명",카드,59000
14760072,"2018년 2월 소방재난본부(소방서) 서대문소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/14760072,소방재난본부(소방서),서대문소방서,소방행정과,,,2018,2,,,,"서울소방재난본부 서대문소방서 미근119안전센터","2018-02-13 19:44","신촌서서갈비(서대문구 충정로6안길 소재)","2팀 직원 격려 간담회","센터장 허* 등 9명",카드,100000
14760072,"2018년 2월 소방재난본부(소방서) 서대문소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/14760072,소방재난본부(소방서),서대문소방서,소방행정과,,,2018,2,,,,"서울소방재난본부 서대문소방서 미근119안전센터","2018-02-13 19:32",엠엠피아이,"센터 직원 차 및  커피류","센터장 허* 등 27명",카드,52960
14760072,"2018년 2월 소방재난본부(소방서) 서대문소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/14760072,소방재난본부(소방서),서대문소방서,소방행정과,,,2018,2,,,,"서울소방재난본부 서대문소방서 미근119안전센터","2018-02-12 19:57","신촌서서갈비(서대문구 충정로6안길 소재)","2팀 직원 격려 간담회","2팀장 여*수 등 12명",카드,347040
14760072,"2018년 2월 소방재난본부(소방서) 서대문소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/14760072,소방재난본부(소방서),서대문소방서,소방행정과,,,2018,2,,,,"서울소방재난본부 서대문소방서 홍은119안전센터","2018-02-26 20:50","가마솥흑염소 (서대문구 통일로 소재)","기관업무추진비 (1팀 직원 격려 간담회)","센터장 유*종 등 7명",카드,100000
14760072,"2018년 2월 소방재난본부(소방서) 서대문소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/14760072,소방재난본부(소방서),서대문소방서,소방행정과,,,2018,2,,,,"서울소방재난본부 서대문소방서 홍은119안전센터","2018-02-22 13:36","한우본가갈비 (서대문구 홍은중앙로 소재)","부서업무추진비 (2팀 개인안전 간담회)","소방위 이*철 등 7명",카드,200000
14760072,"2018년 2월 소방재난본부(소방서) 서대문소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/14760072,소방재난본부(소방서),서대문소방서,소방행정과,,,2018,2,,,,"서울소방재난본부 서대문소방서 홍은119안전센터","2018-02-13 13:45","한우본가갈비 (서대문구 홍은중앙로 소재)","부서업무추진비(1팀 직원소통 간담회)","1팀장 심*언 등 7명",카드,200000
14760072,"2018년 2월 소방재난본부(소방서) 서대문소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/14760072,소방재난본부(소방서),서대문소방서,소방행정과,,,2018,2,,,,"서울소방재난본부 북가좌119안전센터","2018-02-23 20:02","우리기사식당 (서대문구 증가로 소재)","공직기강 확립 및 안전사고 예방 관련 간담회","센터장 설*길 등 10명",카드,100000
14760072,"2018년 2월 소방재난본부(소방서) 서대문소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/14760072,소방재난본부(소방서),서대문소방서,소방행정과,,,2018,2,,,,"서울소방재난본부 북가좌119안전센터","2018-02-27 21:00","생고기제작소 (서대문구 응암로 소재)","북가좌센터 직원들의 사기증진 및 소통원활","센터장 설*길 등 19명",카드,400000
14760072,"2018년 2월 소방재난본부(소방서) 서대문소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/14760072,소방재난본부(소방서),서대문소방서,소방행정과,,,2018,2,,,,"서울소방재난본부 서대문소방서 현장대응단","2018-02-12 15:31","인터넷 구매 (엠엠피아이)","직원 사기진작 및 민원인 응대를 위한 음료구매","현장대응단장 등 104명",카드,168960
14760072,"2018년 2월 소방재난본부(소방서) 서대문소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/14760072,소방재난본부(소방서),서대문소방서,소방행정과,,,2018,2,,,,"서울소방재난본부 서대문소방서 현장대응단","2018-02-07 20:40","영덕막회물회 (서대문구 동교로)","직원 간담회","현장지휘1팀장 등 63명",카드,1150000
14760072,"2018년 2월 소방재난본부(소방서) 서대문소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/14760072,소방재난본부(소방서),서대문소방서,소방행정과,,,2018,2,,,,"서울소방재난본부 서대문소방서예방과","2018-02-27 12:49","옛날집 (서대문구 연희로 소재)","예방과 간담회","예방과장 등 14명",카드,160000
14760072,"2018년 2월 소방재난본부(소방서) 서대문소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/14760072,소방재난본부(소방서),서대문소방서,소방행정과,,,2018,2,,,,"서울소방재난본부 서대문소방서 예방과","2018-02-23 13:17","엠엠피오㈜ (인터넷)","민원인 접대용 커피등 구매","예방과장 등 16명",카드,179500
14760072,"2018년 2월 소방재난본부(소방서) 서대문소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/14760072,소방재난본부(소방서),서대문소방서,소방행정과,,,2018,2,,,,"서울소방재난본부 서대문소방서 예방과","2018-02-22 12:03","하나마트 (서대문구 모래내로 소재)","민원인 접대용 커피등 구매","예방과장 등 16명",카드,32200
