nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"경영관리부 홍보민원과","2022-04-27 10:08","파리바게트 충정디오빌점(서대문구 합동117번지)","홍보민원과 부서운영업무추진비(직원격려간담회)","홍보민원과 전직원",제로페이,50700
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"경영관리부 홍보민원과","2022-04-26 15:19","햇빛촌 마트(중구 중림로 10)","홍보민원과 부서운영업무추진비(부서운영물품-다과류)","홍보민원과 전직원",제로페이,186760
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"상수도사업본부 경영관리부 기획예산과","2022-04-14 12:16","서대문집(서대문구 충정로6안길29)","기획예산과 부서운영업무추진비(직원격려간담회)","기획예산과 직원 4명",제로페이,62000
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"상수도사업본부 경영관리부 기획예산과","2022-04-12 17:20","지수마트(관악구 조원중앙로1길 55)","기획예산과 부서운영업무추진비(부서운영물품-다과류)","기획예산과 전직원",제로페이,159300
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"상수도사업본부 경영관리부 교육협력과","2022-04-29 14:39","햇빛촌 마트(중구 중림로 10)","교육협력과 부서운영업무추진비(부서운영물품-다과류)","교육협력과 전직원",제로페이,166000
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"상수도사업본부 경영관리부","2022-04-30 00:00",부본부장,"소속 상근 직원(요금제도과 이00결혼)의 경조사비(축의) 지급",,현금,50000
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"상수도사업본부 경영관리부","2022-04-30 00:00",본부장,"소속 상근 직원(요금제도과 이00 결혼)의 경조사비(축의) 지급",,현금,50000
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"상수도사업본부 경영관리부","2022-04-29 21:13","제주하루돈농장 서대문구 통일로 109","상수도 홈페이지 홍보방안 검토 등 현안 간담회(시민과소통하는 아리수홍보, 신용카드 4.29. 제0)","부본부장 등 총 4명",카드,95000
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"상수도사업본부 경영관리부","2022-04-29 19:02","본도시락(서소문점) 서대문구 서소문로 27","상수도인력 전문성 제고방안 마련 등 현안 간담회(상수도인력의전문화, 신용카드, 4.29. 본도0)","총무과장 등 총4명",카드,104200
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"상수도사업본부 경영관리부","2022-04-29 12:39","포로이 충정로점 중구 청파로 463-21","장기 인정조정 수전 원인해소 추진 등 현안 간담회(주택내녹에취약한급수관교체지원, 신용카드, 4.29. 포로0)","총무과장 등 총5명",카드,128000
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"상수도사업본부 경영관리부","2022-04-29 12:16","창고43시청점 중구 서소문로 120,","홈페이지 정보접근성 제고 방안 마련 등 현안 간담회(시민과소통하는아리수홍보, 신용카드, 4.29. 창고0)","본부장 등 총 11명",카드,300000
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"상수도사업본부 경영관리부","2022-04-28 12:47","(주)아리연  중구 세종대로12길 12","모바일 전자고지 홍보방안 검토 등 현안 간담회(시민과소통하는 아리수홍보, 신용카드 4.28. 아리0)","부본부장 등 총 4명",카드,93000
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"상수도사업본부 경영관리부","2022-04-28 21:07","주식회사 양미옥 중구 남대문로 27-2","조직인력 효율적 운영방안 검토 등 현안 간담회(상수도인력의전문화, 신용카드, 4.28. 양미0)","인사팀장 등 총 8명",카드,223000
25881420,"2022년 4월 사업소 상수도사업본부 본부 경영관리부 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/expense/25881420,사업소,상수도사업본부,본부,경영관리부,,2022,4,0,0,,"상수도사업본부 경영관리부","2022-04-28 21:14","브이아이피참치(주)서대문역점 중구 통일로 114(의주로1가)","탄자니아 도시 상수도 시설 모델 구축 관련 현안 간담회(수도사업해외진출, 제로페이 4.28. 브이0)","본부장 등 총 8명",제로페이,212000
