nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
23070080,"2021년 5월 사업소 한강사업본부 운영부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23070080,사업소,한강사업본부,운영부,,,2021,5,0,0,,"한강사업본부 운영부 환경수질과","2021-05-25 10:22","㈜백현유통(영등포구 선유동2로 63)","직원 및 공무직 업무추진에 필요한 물품 구입","환경수질과 직원 10명",제로페이,105700
23070080,"2021년 5월 사업소 한강사업본부 운영부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23070080,사업소,한강사업본부,운영부,,,2021,5,0,0,,"한강사업본부 운영부 환경수질과","2021-05-10 14:01","다준마트(성동구 성덕정길 58, 대표 노욱)","과 회의 및 내방객을 위한 간식구입","환경수질과 직원 18명",제로페이,135400
23070080,"2021년 5월 사업소 한강사업본부 운영부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23070080,사업소,한강사업본부,운영부,,,2021,5,0,0,,"한강사업본부 운영부 수상안전과","2021-05-11 13:56","다모아산채(서울시 영등포구 국회대로 76길)","한강아라호 추진기 수리를 위한 야간,새벽 현장작업 직원 격려","수상안전과 현장직원 4명",제로페이,100000
23070080,"2021년 5월 사업소 한강사업본부 운영부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23070080,사업소,한강사업본부,운영부,,,2021,5,0,0,,"한강사업본부 운영부 수상안전과","2021-05-07 14:50","이마트 성수점(서울시 성동구 성수동)","업무 추진(한강아라호 추진기 수리작업, 한강수난사고 도상훈련)을 위한 다과 및 음료 구입","수상안전과 직원 7명",제로페이,81450
23070080,"2021년 5월 사업소 한강사업본부 운영부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23070080,사업소,한강사업본부,운영부,,,2021,5,0,0,,"한강사업본부 운영부 수상기획과","2021-05-24 15:53","이마트 성수점(서울시 성동구 성수동)","수상기획과 부서운영을 위한 다과 등 구입","수상기획과 직원 8명",제로페이,99020
23070080,"2021년 5월 사업소 한강사업본부 운영부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23070080,사업소,한강사업본부,운영부,,,2021,5,0,0,,"한강사업본부 운영부 운영총괄과","2021-05-31 12:24","메이탄성수 유한회사(서울시 성동구 왕십리로 50)","공공안전관 노조 업무협의 비용 지급","운영과 직원, 공공안전관 2명",카드,75000
23070080,"2021년 5월 사업소 한강사업본부 운영부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23070080,사업소,한강사업본부,운영부,,,2021,5,0,0,,"한강사업본부 운영부 운영총괄과","2021-05-21 14:20","다준마트(서울시 성동구 성덕정길 58)","운영총괄과 부서운영을 위한 음료 등 구입","운영총괄과 직원 14명",제로페이,241640
23070080,"2021년 5월 사업소 한강사업본부 운영부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23070080,사업소,한강사업본부,운영부,,,2021,5,0,0,,"한강사업본부 운영부 운영총괄과","2021-05-21 15:55","영구스피자 성수점(서울시 성동구)","코로나19 방역대책 근무 운영부 직원 격려 간식비","운영부 직원 35명",제로페이,315200
23061136,"2021년 5월 소방재난본부(소방서) 영등포소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/expense/23061136,소방재난본부(소방서),영등포소방서,,,,2021,5,0,0,,"영등포소방서 신길119안전센터","2021-05-31 18:05","그린김밥세상 (서울 영등포구 여의대방로 53길 23)","소방업무로 인한 3팀 직원 노고 격려를 위한 간담회 ※ 코로나19 확산방지를 위하여 사회적 거리두기 및 소방공무원 복무지침 준수아래 해당업체에서 포장 및 배달하여 개인 취식함. / 외근부서","3진압팀장 위.윤몽석 등 9명",제로페이,120000
23061136,"2021년 5월 소방재난본부(소방서) 영등포소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/expense/23061136,소방재난본부(소방서),영등포소방서,,,,2021,5,0,0,,"영등포소방서 신길119안전센터","2021-05-28 18:05","란생고기 (서울 영등포구 여의대방로53가길 12)","소방업무로 인한 2팀 직원 노고 격려를 위한 간담회 ※ 코로나19 확산방지를 위하여 사회적 거리두기 및 소방공무원 복무지침 준수아래 해당업체에서 포장 및 배달하여 개인 취식함. / 외근부서","2진압팀장 위.윤영한 등 8명",제로페이,110000
