nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
23471895,"2021년 7월 서울시본청 노동공정상생정책관 사회적경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23471895,서울시본청,노동공정상생정책관,사회적경제담당관,,,2021,7,0,0,,"노동·공정·상생정책관 사회적경제담당관","2021-07-29 15:47","덕수궁 리에제 와플(중구 덕수궁길 5)","부서 전출직원 격려를 위한 다과비 구입","전출 직원 등 25명",제로페이,102500
23471895,"2021년 7월 서울시본청 노동공정상생정책관 사회적경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23471895,서울시본청,노동공정상생정책관,사회적경제담당관,,,2021,7,0,0,,"노동·공정·상생정책관 사회적경제담당관","2021-07-22 13:48","카페 IMT 시청3청사점(중구 서소문로 124)","부서 직원 격려를 위한 다과비 구입","사회적경제담당관 등 25명",제로페이,124000
23471895,"2021년 7월 서울시본청 노동공정상생정책관 사회적경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23471895,서울시본청,노동공정상생정책관,사회적경제담당관,,,2021,7,0,0,,"노동·공정·상생정책관 사회적경제담당관","2021-07-21 13:02","서울시청 카페테리아 마루(중구 서소문로 124)","전입직원 격려를 위한 다과비 구입","사회적경제담당관 등 4명",제로페이,16800
23471895,"2021년 7월 서울시본청 노동공정상생정책관 사회적경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23471895,서울시본청,노동공정상생정책관,사회적경제담당관,,,2021,7,0,0,,"노동·공정·상생정책관 사회적경제담당관","2021-07-20 15:00","카페IMT 시청3청사점(중구 서소문로 124)","전출직원 격려를 위한 다과비 구입","사회적경제담당관 등 4명",제로페이,29500
23471895,"2021년 7월 서울시본청 노동공정상생정책관 사회적경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23471895,서울시본청,노동공정상생정책관,사회적경제담당관,,,2021,7,0,0,,"노동·공정·상생정책관 사회적경제담당관","2021-07-22 12:36","동워VIP참치 서소문점(중구 세종대로 11길 42)","사회적경제 민간판로 개척을 위한 관계자 간담회비 지급","사회적경제담당관 등 4명",제로페이,53000
23471895,"2021년 7월 서울시본청 노동공정상생정책관 사회적경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23471895,서울시본청,노동공정상생정책관,사회적경제담당관,,,2021,7,0,0,,"노동·공정·상생정책관 사회적경제담당관","2021-07-21 12:26","차이797 시청점(중구 서소문로 120)","소셜벤처 에이블테크 육성을 위한 관계자 간담회비 지급","사회적경제담당관 등 4명",제로페이,118000
23471895,"2021년 7월 서울시본청 노동공정상생정책관 사회적경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23471895,서울시본청,노동공정상생정책관,사회적경제담당관,,,2021,7,0,0,,"노동·공정·상생정책관 사회적경제담당관","2021-07-19 13:09","바닷가작은부엌덕수궁점(중구 덕수궁길 9)","사회투자기금 비융자사업 지원을 위한 관계자 간담회비 지급","사회적경제담당관 등 4명",제로페이,114000
23471895,"2021년 7월 서울시본청 노동공정상생정책관 사회적경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23471895,서울시본청,노동공정상생정책관,사회적경제담당관,,,2021,7,0,0,,"노동·공정·상생정책관 사회적경제담당관","2021-07-19 13:15","투썸플레이스 서소문점(중구 서소문로 135)","사회적기업 사업개발비 지원 사업 추진을 위한 관계자 간담회비 지급","사회적경제담당관 등 4명",제로페이,28000
23471895,"2021년 7월 서울시본청 노동공정상생정책관 사회적경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23471895,서울시본청,노동공정상생정책관,사회적경제담당관,,,2021,7,0,0,,"노동·공정·상생정책관 사회적경제담당관","2021-07-20 12:56","삼우정(중구 서소문로 134-12)","사회적경제 온라인박람회 지원을 위한 관계자 간담회비 지급","사회적경제담당관 등 4명",제로페이,66000
23471895,"2021년 7월 서울시본청 노동공정상생정책관 사회적경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/expense/23471895,서울시본청,노동공정상생정책관,사회적경제담당관,,,2021,7,0,0,,"노동·공정·상생정책관 사회적경제담당관","2021-07-15 12:49","서라벌한정식(중구 서소문로 101-1)","사회적경제 지원 정책 개선을 위한 관계자 간담회비 지급","사회적경제담당관 등 4명",제로페이,60000
